timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775599554255,443,/docs/common/netcheck.gif-1,200,OK,Website1 1-1,bin,false,"The operation lasted too long: It took 443 milliseconds, but should not have lasted longer than 250 milliseconds.",800,882,1,1,https://ssl.gstatic.com/docs/common/netcheck.gif?zx=v5bstbghcxzn,443,0,364
1775599554703,123,/-2,200,OK,Website1 1-1,text,true,,51394,704,1,1,https://www.w3schools.com/,87,0,42
1775599554828,187,/v1:GetHints?-3,200,OK,Website1 1-1,text,true,,576,646,1,1,https://optimizationguide-pa.googleapis.com/v1:GetHints?,186,0,104
1775599555017,262,/consent-require-renewal?_profile=stub-2-4,204,No Content,Website1 1-1,,false,"The operation lasted too long: It took 262 milliseconds, but should not have lasted longer than 250 milliseconds.",394,567,2,2,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,0,0,40
1775599555149,191,/docs/common/netcheck.gif-1,200,OK,Website1 1-2,bin,true,,800,882,2,2,https://ssl.gstatic.com/docs/common/netcheck.gif?zx=v5bstbghcxzn,191,0,121
1775599555342,68,/-2,200,OK,Website1 1-2,text,true,,51394,704,2,2,https://www.w3schools.com/,63,0,36
1775599555280,265,/consent-require-renewal?_profile=stub-2-5,200,OK,Website1 1-1,text,false,"The operation lasted too long: It took 265 milliseconds, but should not have lasted longer than 250 milliseconds.",1003,3653,2,2,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,265,0,0
1775599555547,70,/r/r1.crl-9,200,OK,Website1 1-1,text,true,,1706,150,2,2,http://c.pki.goog/r/r1.crl,70,0,33
1775599555411,219,/v1:GetHints?-3,200,OK,Website1 1-2,text,true,,583,646,2,2,https://optimizationguide-pa.googleapis.com/v1:GetHints?,208,0,133
1775599555631,243,/consent-require-renewal?_profile=stub-2-4,204,No Content,Website1 1-2,,true,,394,567,2,2,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,0,0,39
1775599555874,221,/consent-require-renewal?_profile=stub-2-5,200,OK,Website1 1-2,text,true,,1003,3653,2,2,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,221,0,0
1775599556096,61,/r/r1.crl-9,200,OK,Website1 1-2,text,true,,1706,150,3,3,http://c.pki.goog/r/r1.crl,60,0,31
1775599555620,556,/beacon-8,200,OK,Website1 1-1,text,false,"The operation lasted too long: It took 556 milliseconds, but should not have lasted longer than 250 milliseconds.",325,11833,3,3,https://t.fastcmp.com/beacon,556,0,376
1775599556140,188,/docs/common/netcheck.gif-1,200,OK,Website1 1-3,bin,true,,800,882,3,3,https://ssl.gstatic.com/docs/common/netcheck.gif?zx=v5bstbghcxzn,188,0,105
1775599556330,72,/-2,200,OK,Website1 1-3,text,true,,51394,704,3,3,https://www.w3schools.com/,68,0,38
1775599556404,206,/v1:GetHints?-3,200,OK,Website1 1-3,text,true,,416,646,3,3,https://optimizationguide-pa.googleapis.com/v1:GetHints?,197,0,122
1775599556158,559,/beacon-8,200,OK,Website1 1-2,text,false,"The operation lasted too long: It took 559 milliseconds, but should not have lasted longer than 250 milliseconds.",325,11833,3,3,https://t.fastcmp.com/beacon,559,0,376
1775599556178,582,/sync-6,200,OK,Website1 1-1,text,false,"The operation lasted too long: It took 582 milliseconds, but should not have lasted longer than 250 milliseconds.",1564,732,3,3,https://pbsj.bricks-co.com/sync?gdpr=0&gdpr_consent=&us_privacy=1---&cb=0.09964013445725473&if=0&origin=https%3A%2F%2Fwww.w3schools.com%2F&src=default&type=f,582,0,387
1775599556762,37,/iFrameSyncer-10,403,Forbidden,Website1 1-1,text,false,,418,962,3,3,https://sync.connectad.io/iFrameSyncer?gdpr=0&consent=&us_privacy=1---&gpp=&gpp_sid=&cb=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dconnectad%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,37,0,26
1775599556613,243,/consent-require-renewal?_profile=stub-2-4,204,No Content,Website1 1-3,,true,,394,567,3,3,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,0,0,32
1775599556801,191,/usync/prbds2s-11,200,,Website1 1-1,,true,,136,947,3,3,https://rtb.gumgum.com/usync/prbds2s?gdpr=0&gdpr_consent=&us_privacy=1---&r=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dgumgum%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,191,0,128
1775599556857,214,/consent-require-renewal?_profile=stub-2-5,200,OK,Website1 1-3,text,true,,1003,3653,3,3,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,214,0,0
1775599557072,63,/r/r1.crl-9,200,OK,Website1 1-3,text,true,,1706,150,3,3,http://c.pki.goog/r/r1.crl,63,0,29
1775599556718,565,/sync-6,200,OK,Website1 1-2,text,false,"The operation lasted too long: It took 565 milliseconds, but should not have lasted longer than 250 milliseconds.",1549,732,4,4,https://pbsj.bricks-co.com/sync?gdpr=0&gdpr_consent=&us_privacy=1---&cb=0.09964013445725473&if=0&origin=https%3A%2F%2Fwww.w3schools.com%2F&src=default&type=f,564,0,380
1775599557141,160,/docs/common/netcheck.gif-1,200,OK,Website1 1-4,bin,true,,800,882,4,4,https://ssl.gstatic.com/docs/common/netcheck.gif?zx=v5bstbghcxzn,160,0,95
1775599557285,30,/iFrameSyncer-10,403,Forbidden,Website1 1-2,text,false,,418,962,4,4,https://sync.connectad.io/iFrameSyncer?gdpr=0&consent=&us_privacy=1---&gpp=&gpp_sid=&cb=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dconnectad%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,30,0,19
1775599557302,65,/-2,200,OK,Website1 1-4,text,true,,51394,704,4,4,https://www.w3schools.com/,58,0,32
1775599556993,379,/beacon-7,200,OK,Website1 1-1,text,false,"The operation lasted too long: It took 379 milliseconds, but should not have lasted longer than 250 milliseconds.",325,28349,4,4,https://t.fastcmp.com/beacon,379,0,0
1775599557317,182,/usync/prbds2s-11,200,,Website1 1-2,,true,,136,947,4,4,https://rtb.gumgum.com/usync/prbds2s?gdpr=0&gdpr_consent=&us_privacy=1---&r=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dgumgum%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,182,0,124
1775599557373,169,/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcd=13l3l3l3l1l1&npa=0&dma=0&tcfd=10000&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=1&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=page_view&ep.content_group=W3Schools%20Home&tfd=3956-13,204,No Content,Website1 1-1,text,true,,833,1315,4,4,https://www.google-analytics.com/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcd=13l3l3l3l1l1&npa=0&dma=0&tcfd=10000&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=1&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=page_view&ep.content_group=W3Schools%20Home&tfd=3956,0,0,100
1775599557370,210,/v1:GetHints?-3,200,OK,Website1 1-4,text,true,,573,646,4,4,https://optimizationguide-pa.googleapis.com/v1:GetHints?,202,0,102
1775599557543,57,/dependencies.js-16,200,OK,Website1 1-1,text,true,,1815,586,4,4,https://assets.sparteo.com/dependencies.js,57,0,41
1775599557600,73,/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&tcfd=1642s&gdid=dMmMwZj&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_prs=gs&_eu=AAAAAAQ&_s=2&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=Front%20Page&_c=1&ep.content_group=W3Schools%20Home&ep.gaText=Learn%20SQL&ep.gaURL=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&ep.gaClass=w3-button%20ga-fp%20w3-block%20tut-button&_et=3282&tfd=3956-15,204,No Content,Website1 1-1,text,true,,833,1498,4,4,https://www.google-analytics.com/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&tcfd=1642s&gdid=dMmMwZj&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_prs=gs&_eu=AAAAAAQ&_s=2&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=Front%20Page&_c=1&ep.content_group=W3Schools%20Home&ep.gaText=Learn%20SQL&ep.gaURL=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&ep.gaClass=w3-button%20ga-fp%20w3-block%20tut-button&_et=3282&tfd=3956,0,0,0
1775599557137,596,/beacon-8,200,OK,Website1 1-3,text,false,"The operation lasted too long: It took 596 milliseconds, but should not have lasted longer than 250 milliseconds.",325,11833,4,4,https://t.fastcmp.com/beacon,596,0,400
1775599557673,76,/v1:GetHints?-14,200,OK,Website1 1-1,text,true,,566,661,4,4,https://optimizationguide-pa.googleapis.com/v1:GetHints?,74,0,0
1775599557581,230,/consent-require-renewal?_profile=stub-2-4,204,No Content,Website1 1-4,,true,,394,567,4,4,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,0,0,24
1775599557499,368,/beacon-7,200,OK,Website1 1-2,text,false,"The operation lasted too long: It took 368 milliseconds, but should not have lasted longer than 250 milliseconds.",325,28349,4,4,https://t.fastcmp.com/beacon,368,0,0
1775599557811,209,/consent-require-renewal?_profile=stub-2-5,200,OK,Website1 1-4,text,true,,1003,3653,4,4,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,209,0,0
1775599557869,166,/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcd=13l3l3l3l1l1&npa=0&dma=0&tcfd=10000&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=1&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=page_view&ep.content_group=W3Schools%20Home&tfd=3956-13,204,No Content,Website1 1-2,text,true,,833,1315,4,4,https://www.google-analytics.com/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcd=13l3l3l3l1l1&npa=0&dma=0&tcfd=10000&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=1&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=page_view&ep.content_group=W3Schools%20Home&tfd=3956,0,0,92
1775599558022,64,/r/r1.crl-9,200,OK,Website1 1-4,text,true,,1706,150,4,4,http://c.pki.goog/r/r1.crl,64,0,34
1775599558037,57,/dependencies.js-16,200,OK,Website1 1-2,text,true,,1815,586,4,4,https://assets.sparteo.com/dependencies.js,57,0,37
1775599558095,64,/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&tcfd=1642s&gdid=dMmMwZj&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_prs=gs&_eu=AAAAAAQ&_s=2&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=Front%20Page&_c=1&ep.content_group=W3Schools%20Home&ep.gaText=Learn%20SQL&ep.gaURL=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&ep.gaClass=w3-button%20ga-fp%20w3-block%20tut-button&_et=3282&tfd=3956-15,204,No Content,Website1 1-2,text,true,,833,1498,5,5,https://www.google-analytics.com/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&tcfd=1642s&gdid=dMmMwZj&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_prs=gs&_eu=AAAAAAQ&_s=2&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=Front%20Page&_c=1&ep.content_group=W3Schools%20Home&ep.gaText=Learn%20SQL&ep.gaURL=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&ep.gaClass=w3-button%20ga-fp%20w3-block%20tut-button&_et=3282&tfd=3956,0,0,0
1775599558160,81,/v1:GetHints?-14,200,OK,Website1 1-2,text,true,,640,661,5,5,https://optimizationguide-pa.googleapis.com/v1:GetHints?,80,0,0
1775599557734,509,/sync-6,200,OK,Website1 1-3,text,false,"The operation lasted too long: It took 509 milliseconds, but should not have lasted longer than 250 milliseconds.",1560,732,5,5,https://pbsj.bricks-co.com/sync?gdpr=0&gdpr_consent=&us_privacy=1---&cb=0.09964013445725473&if=0&origin=https%3A%2F%2Fwww.w3schools.com%2F&src=default&type=f,506,0,336
1775599558245,46,/iFrameSyncer-10,403,Forbidden,Website1 1-3,text,false,,418,962,5,5,https://sync.connectad.io/iFrameSyncer?gdpr=0&consent=&us_privacy=1---&gpp=&gpp_sid=&cb=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dconnectad%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,46,0,29
1775599557750,573,/visitor/isync-12,204,No Content,Website1 1-1,,false,"The operation lasted too long: It took 573 milliseconds, but should not have lasted longer than 250 milliseconds.",79,1032,5,5,https://visitor.omnitagjs.com/visitor/isync?uid=19340f4f097d16f41f34fc0274981ca4&name=PrebidServer&gdpr=0&gdpr_consent=&us_privacy=1---&url=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dadyoulike%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D%5BBUYER_USERID%5D,0,0,382
1775599558156,175,/docs/common/netcheck.gif-1,200,OK,Website1 1-5,bin,true,,800,882,5,5,https://ssl.gstatic.com/docs/common/netcheck.gif?zx=v5bstbghcxzn,175,0,104
1775599558332,82,/-2,200,OK,Website1 1-5,text,true,,51394,704,5,5,https://www.w3schools.com/,76,0,50
1775599558291,180,/usync/prbds2s-11,200,,Website1 1-3,,true,,136,947,5,5,https://rtb.gumgum.com/usync/prbds2s?gdpr=0&gdpr_consent=&us_privacy=1---&r=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dgumgum%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,180,0,123
1775599558324,228,/consent-require-renewal?_profile=stub-2-18,200,OK,Website1 1-1,text,true,,1003,3729,5,5,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,228,0,0
1775599558415,171,/v1:GetHints?-3,200,OK,Website1 1-5,text,true,,424,646,5,5,https://optimizationguide-pa.googleapis.com/v1:GetHints?,166,0,91
1775599558087,593,/beacon-8,200,OK,Website1 1-4,text,false,"The operation lasted too long: It took 593 milliseconds, but should not have lasted longer than 250 milliseconds.",325,11833,5,5,https://t.fastcmp.com/beacon,592,0,395
1775599558552,201,/sync-20,200,OK,Website1 1-1,text,true,,1550,732,5,5,https://pbsj.bricks-co.com/sync?gdpr=0&gdpr_consent=&us_privacy=1---&cb=0.32618970796071134&if=0&origin=https%3A%2F%2Fwww.w3schools.com%2F&src=default&type=f,201,0,0
1775599558586,228,/consent-require-renewal?_profile=stub-2-4,204,No Content,Website1 1-5,,true,,394,567,5,5,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,0,0,20
1775599558243,580,/visitor/isync-12,204,No Content,Website1 1-2,,false,"The operation lasted too long: It took 580 milliseconds, but should not have lasted longer than 250 milliseconds.",79,1032,5,5,https://visitor.omnitagjs.com/visitor/isync?uid=19340f4f097d16f41f34fc0274981ca4&name=PrebidServer&gdpr=0&gdpr_consent=&us_privacy=1---&url=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dadyoulike%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D%5BBUYER_USERID%5D,0,0,389
1775599558471,393,/beacon-7,200,OK,Website1 1-3,text,false,"The operation lasted too long: It took 393 milliseconds, but should not have lasted longer than 250 milliseconds.",325,28349,5,5,https://t.fastcmp.com/beacon,393,0,0
1775599558755,179,/beacon-21,200,OK,Website1 1-1,text,true,,325,12137,5,5,https://t.fastcmp.com/beacon,179,0,0
1775599558934,11,/iFrameSyncer-25,403,Forbidden,Website1 1-1,text,false,,418,962,5,5,https://sync.connectad.io/iFrameSyncer?gdpr=0&consent=&us_privacy=1---&gpp=&gpp_sid=&cb=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dconnectad%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,10,0,0
1775599558815,214,/consent-require-renewal?_profile=stub-2-5,200,OK,Website1 1-5,text,true,,1003,3653,5,5,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,214,0,0
1775599558865,175,/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcd=13l3l3l3l1l1&npa=0&dma=0&tcfd=10000&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=1&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=page_view&ep.content_group=W3Schools%20Home&tfd=3956-13,204,No Content,Website1 1-3,text,true,,833,1315,5,5,https://www.google-analytics.com/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcd=13l3l3l3l1l1&npa=0&dma=0&tcfd=10000&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=1&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=page_view&ep.content_group=W3Schools%20Home&tfd=3956,0,0,99
1775599558824,218,/consent-require-renewal?_profile=stub-2-18,200,OK,Website1 1-2,text,true,,1003,3729,5,5,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,218,0,0
1775599559041,64,/dependencies.js-16,200,OK,Website1 1-3,text,true,,1815,586,5,5,https://assets.sparteo.com/dependencies.js,64,0,34
1775599559031,82,/r/r1.crl-9,200,OK,Website1 1-5,text,true,,1706,150,5,5,http://c.pki.goog/r/r1.crl,82,0,50
1775599559106,71,/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&tcfd=1642s&gdid=dMmMwZj&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_prs=gs&_eu=AAAAAAQ&_s=2&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=Front%20Page&_c=1&ep.content_group=W3Schools%20Home&ep.gaText=Learn%20SQL&ep.gaURL=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&ep.gaClass=w3-button%20ga-fp%20w3-block%20tut-button&_et=3282&tfd=3956-15,204,No Content,Website1 1-3,text,true,,833,1498,6,6,https://www.google-analytics.com/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&tcfd=1642s&gdid=dMmMwZj&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_prs=gs&_eu=AAAAAAQ&_s=2&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=Front%20Page&_c=1&ep.content_group=W3Schools%20Home&ep.gaText=Learn%20SQL&ep.gaURL=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&ep.gaClass=w3-button%20ga-fp%20w3-block%20tut-button&_et=3282&tfd=3956,0,0,0
1775599559042,191,/sync-20,200,OK,Website1 1-2,text,true,,1554,732,6,6,https://pbsj.bricks-co.com/sync?gdpr=0&gdpr_consent=&us_privacy=1---&cb=0.32618970796071134&if=0&origin=https%3A%2F%2Fwww.w3schools.com%2F&src=default&type=f,184,0,0
1775599558681,560,/sync-6,200,OK,Website1 1-4,text,false,"The operation lasted too long: It took 560 milliseconds, but should not have lasted longer than 250 milliseconds.",1557,732,6,6,https://pbsj.bricks-co.com/sync?gdpr=0&gdpr_consent=&us_privacy=1---&cb=0.09964013445725473&if=0&origin=https%3A%2F%2Fwww.w3schools.com%2F&src=default&type=f,560,0,361
1775599559178,94,/v1:GetHints?-14,200,OK,Website1 1-3,text,true,,600,661,6,6,https://optimizationguide-pa.googleapis.com/v1:GetHints?,79,0,0
1775599559242,40,/iFrameSyncer-10,403,Forbidden,Website1 1-4,text,false,,418,962,6,6,https://sync.connectad.io/iFrameSyncer?gdpr=0&consent=&us_privacy=1---&gpp=&gpp_sid=&cb=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dconnectad%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,40,0,27
1775599559148,188,/docs/common/netcheck.gif-1,200,OK,Website1 1-6,bin,true,,800,882,6,6,https://ssl.gstatic.com/docs/common/netcheck.gif?zx=v5bstbghcxzn,188,0,116
1775599559234,181,/beacon-21,200,OK,Website1 1-2,text,true,,325,12137,6,6,https://t.fastcmp.com/beacon,181,0,0
1775599559416,14,/iFrameSyncer-25,403,Forbidden,Website1 1-2,text,false,,418,962,6,6,https://sync.connectad.io/iFrameSyncer?gdpr=0&consent=&us_privacy=1---&gpp=&gpp_sid=&cb=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dconnectad%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,14,0,0
