timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775597397656,239,/consent-require-renewal?_profile=stub-2-5,200,OK,Website1 1-2,text,true,,1003,3653,2,2,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,239,0,0
1775597397807,96,/iFrameSyncer-10,403,Forbidden,Website1 1-1,text,false,,418,962,2,2,https://sync.connectad.io/iFrameSyncer?gdpr=0&consent=&us_privacy=1---&gpp=&gpp_sid=&cb=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dconnectad%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,96,0,87
1775597397896,77,/r/r1.crl-9,200,OK,Website1 1-2,text,true,,1705,150,2,2,http://c.pki.goog/r/r1.crl,77,0,44
1775597397905,204,/usync/prbds2s-11,200,,Website1 1-1,,true,,136,947,2,2,https://rtb.gumgum.com/usync/prbds2s?gdpr=0&gdpr_consent=&us_privacy=1---&r=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dgumgum%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,204,0,148
1775597397976,831,/beacon-8,200,OK,Website1 1-2,text,false,"The operation lasted too long: It took 831 milliseconds, but should not have lasted longer than 250 milliseconds.",325,11833,3,3,https://t.fastcmp.com/beacon,831,0,365
1775597398797,212,/docs/common/netcheck.gif-1,200,OK,Website1 1-3,bin,true,,800,882,3,3,https://ssl.gstatic.com/docs/common/netcheck.gif?zx=v5bstbghcxzn,212,0,143
1775597399012,79,/-2,200,OK,Website1 1-3,text,true,,51393,704,3,3,https://www.w3schools.com/,72,0,49
1775597398110,1065,/beacon-7,200,OK,Website1 1-1,text,false,"The operation lasted too long: It took 1,065 milliseconds, but should not have lasted longer than 250 milliseconds.",325,28349,3,3,https://t.fastcmp.com/beacon,1065,0,0
1775597399092,230,/v1:GetHints?-3,200,OK,Website1 1-3,text,true,,596,646,3,3,https://optimizationguide-pa.googleapis.com/v1:GetHints?,215,0,145
1775597399176,181,/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcd=13l3l3l3l1l1&npa=0&dma=0&tcfd=10000&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=1&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=page_view&ep.content_group=W3Schools%20Home&tfd=3956-13,204,No Content,Website1 1-1,text,true,,833,1315,3,3,https://www.google-analytics.com/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcd=13l3l3l3l1l1&npa=0&dma=0&tcfd=10000&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=1&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=page_view&ep.content_group=W3Schools%20Home&tfd=3956,0,0,104
1775597399358,115,/dependencies.js-16,200,OK,Website1 1-1,text,true,,1815,586,3,3,https://assets.sparteo.com/dependencies.js,115,0,102
1775597398810,698,/sync-6,200,OK,Website1 1-2,text,false,"The operation lasted too long: It took 698 milliseconds, but should not have lasted longer than 250 milliseconds.",1551,732,3,3,https://pbsj.bricks-co.com/sync?gdpr=0&gdpr_consent=&us_privacy=1---&cb=0.09964013445725473&if=0&origin=https%3A%2F%2Fwww.w3schools.com%2F&src=default&type=f,670,0,447
1775597399473,68,/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&tcfd=1642s&gdid=dMmMwZj&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_prs=gs&_eu=AAAAAAQ&_s=2&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=Front%20Page&_c=1&ep.content_group=W3Schools%20Home&ep.gaText=Learn%20SQL&ep.gaURL=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&ep.gaClass=w3-button%20ga-fp%20w3-block%20tut-button&_et=3282&tfd=3956-15,204,No Content,Website1 1-1,text,true,,833,1498,3,3,https://www.google-analytics.com/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&tcfd=1642s&gdid=dMmMwZj&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_prs=gs&_eu=AAAAAAQ&_s=2&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=Front%20Page&_c=1&ep.content_group=W3Schools%20Home&ep.gaText=Learn%20SQL&ep.gaURL=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&ep.gaClass=w3-button%20ga-fp%20w3-block%20tut-button&_et=3282&tfd=3956,0,0,0
1775597399510,56,/iFrameSyncer-10,403,Forbidden,Website1 1-2,text,false,,418,962,3,3,https://sync.connectad.io/iFrameSyncer?gdpr=0&consent=&us_privacy=1---&gpp=&gpp_sid=&cb=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dconnectad%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,56,0,42
1775597399323,255,/consent-require-renewal?_profile=stub-2-4,204,No Content,Website1 1-3,,false,"The operation lasted too long: It took 255 milliseconds, but should not have lasted longer than 250 milliseconds.",394,567,3,3,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,0,0,39
1775597399542,83,/v1:GetHints?-14,200,OK,Website1 1-1,text,true,,561,661,3,3,https://optimizationguide-pa.googleapis.com/v1:GetHints?,68,0,0
1775597399568,175,/usync/prbds2s-11,200,,Website1 1-2,,true,,136,947,3,3,https://rtb.gumgum.com/usync/prbds2s?gdpr=0&gdpr_consent=&us_privacy=1---&r=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dgumgum%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,175,0,120
1775597399579,233,/consent-require-renewal?_profile=stub-2-5,200,OK,Website1 1-3,text,true,,1003,3653,3,3,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,233,0,0
1775597399814,76,/r/r1.crl-9,200,OK,Website1 1-3,text,true,,1705,150,3,3,http://c.pki.goog/r/r1.crl,76,0,47
1775597399744,353,/beacon-7,200,OK,Website1 1-2,text,false,"The operation lasted too long: It took 353 milliseconds, but should not have lasted longer than 250 milliseconds.",325,28349,3,3,https://t.fastcmp.com/beacon,353,0,0
1775597399626,597,/visitor/isync-12,204,No Content,Website1 1-1,,false,"The operation lasted too long: It took 597 milliseconds, but should not have lasted longer than 250 milliseconds.",79,1032,3,3,https://visitor.omnitagjs.com/visitor/isync?uid=19340f4f097d16f41f34fc0274981ca4&name=PrebidServer&gdpr=0&gdpr_consent=&us_privacy=1---&url=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dadyoulike%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D%5BBUYER_USERID%5D,0,0,409
1775597400101,195,/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcd=13l3l3l3l1l1&npa=0&dma=0&tcfd=10000&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=1&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=page_view&ep.content_group=W3Schools%20Home&tfd=3956-13,204,No Content,Website1 1-2,text,true,,833,1315,3,3,https://www.google-analytics.com/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcd=13l3l3l3l1l1&npa=0&dma=0&tcfd=10000&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=1&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=page_view&ep.content_group=W3Schools%20Home&tfd=3956,0,0,114
1775597400297,64,/dependencies.js-16,200,OK,Website1 1-2,text,true,,1815,586,3,3,https://assets.sparteo.com/dependencies.js,64,0,39
1775597400368,72,/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&tcfd=1642s&gdid=dMmMwZj&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_prs=gs&_eu=AAAAAAQ&_s=2&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=Front%20Page&_c=1&ep.content_group=W3Schools%20Home&ep.gaText=Learn%20SQL&ep.gaURL=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&ep.gaClass=w3-button%20ga-fp%20w3-block%20tut-button&_et=3282&tfd=3956-15,204,No Content,Website1 1-2,text,true,,833,1498,3,3,https://www.google-analytics.com/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&tcfd=1642s&gdid=dMmMwZj&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_prs=gs&_eu=AAAAAAQ&_s=2&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=Front%20Page&_c=1&ep.content_group=W3Schools%20Home&ep.gaText=Learn%20SQL&ep.gaURL=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&ep.gaClass=w3-button%20ga-fp%20w3-block%20tut-button&_et=3282&tfd=3956,0,0,0
1775597400223,242,/consent-require-renewal?_profile=stub-2-18,200,OK,Website1 1-1,text,true,,1003,3729,3,3,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,242,0,0
1775597399890,592,/beacon-8,200,OK,Website1 1-3,text,false,"The operation lasted too long: It took 592 milliseconds, but should not have lasted longer than 250 milliseconds.",325,11833,3,3,https://t.fastcmp.com/beacon,592,0,401
1775597400441,91,/v1:GetHints?-14,200,OK,Website1 1-2,text,true,,607,661,3,3,https://optimizationguide-pa.googleapis.com/v1:GetHints?,80,0,0
1775597400468,450,/sync-20,200,OK,Website1 1-1,text,false,"The operation lasted too long: It took 450 milliseconds, but should not have lasted longer than 250 milliseconds.",1558,732,4,4,https://pbsj.bricks-co.com/sync?gdpr=0&gdpr_consent=&us_privacy=1---&cb=0.32618970796071134&if=0&origin=https%3A%2F%2Fwww.w3schools.com%2F&src=default&type=f,450,0,0
1775597400786,221,/docs/common/netcheck.gif-1,200,OK,Website1 1-4,bin,true,,800,882,4,4,https://ssl.gstatic.com/docs/common/netcheck.gif?zx=v5bstbghcxzn,221,0,140
1775597400484,597,/sync-6,200,OK,Website1 1-3,text,false,"The operation lasted too long: It took 597 milliseconds, but should not have lasted longer than 250 milliseconds.",1558,732,4,4,https://pbsj.bricks-co.com/sync?gdpr=0&gdpr_consent=&us_privacy=1---&cb=0.09964013445725473&if=0&origin=https%3A%2F%2Fwww.w3schools.com%2F&src=default&type=f,594,0,399
1775597400919,190,/beacon-21,200,OK,Website1 1-1,text,true,,325,12137,4,4,https://t.fastcmp.com/beacon,190,0,0
1775597401009,103,/-2,200,OK,Website1 1-4,text,true,,51393,704,4,4,https://www.w3schools.com/,101,0,70
1775597400534,588,/visitor/isync-12,204,No Content,Website1 1-2,,false,"The operation lasted too long: It took 588 milliseconds, but should not have lasted longer than 250 milliseconds.",79,1032,4,4,https://visitor.omnitagjs.com/visitor/isync?uid=19340f4f097d16f41f34fc0274981ca4&name=PrebidServer&gdpr=0&gdpr_consent=&us_privacy=1---&url=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dadyoulike%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D%5BBUYER_USERID%5D,0,0,399
1775597401114,12,/iFrameSyncer-25,403,Forbidden,Website1 1-1,text,false,,418,962,4,4,https://sync.connectad.io/iFrameSyncer?gdpr=0&consent=&us_privacy=1---&gpp=&gpp_sid=&cb=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dconnectad%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,12,0,0
1775597401084,44,/iFrameSyncer-10,403,Forbidden,Website1 1-3,text,false,,418,962,4,4,https://sync.connectad.io/iFrameSyncer?gdpr=0&consent=&us_privacy=1---&gpp=&gpp_sid=&cb=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dconnectad%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,44,0,35
1775597401113,197,/v1:GetHints?-3,200,OK,Website1 1-4,text,true,,530,646,4,4,https://optimizationguide-pa.googleapis.com/v1:GetHints?,182,0,109
1775597401130,216,/usync/prbds2s-11,200,,Website1 1-3,,true,,136,947,4,4,https://rtb.gumgum.com/usync/prbds2s?gdpr=0&gdpr_consent=&us_privacy=1---&r=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dgumgum%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,216,0,149
1775597401122,228,/consent-require-renewal?_profile=stub-2-18,200,OK,Website1 1-2,text,true,,1003,3729,4,4,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,228,0,0
1775597401314,288,/consent-require-renewal?_profile=stub-2-4,204,No Content,Website1 1-4,,false,"The operation lasted too long: It took 288 milliseconds, but should not have lasted longer than 250 milliseconds.",394,567,4,4,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,0,0,46
1775597401347,469,/beacon-7,200,OK,Website1 1-3,text,false,"The operation lasted too long: It took 469 milliseconds, but should not have lasted longer than 250 milliseconds.",325,28349,4,4,https://t.fastcmp.com/beacon,469,0,0
1775597401350,514,/sync-20,200,OK,Website1 1-2,text,false,"The operation lasted too long: It took 514 milliseconds, but should not have lasted longer than 250 milliseconds.",1552,732,4,4,https://pbsj.bricks-co.com/sync?gdpr=0&gdpr_consent=&us_privacy=1---&cb=0.32618970796071134&if=0&origin=https%3A%2F%2Fwww.w3schools.com%2F&src=default&type=f,514,0,0
1775597401607,259,/consent-require-renewal?_profile=stub-2-5,200,OK,Website1 1-4,text,false,"The operation lasted too long: It took 259 milliseconds, but should not have lasted longer than 250 milliseconds.",1003,3653,4,4,https://eu.fastcmp.com/consent-require-renewal?_profile=stub-2,259,0,0
1775597401868,71,/r/r1.crl-9,200,OK,Website1 1-4,text,true,,1705,150,4,4,http://c.pki.goog/r/r1.crl,71,0,41
1775597401822,200,/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcd=13l3l3l3l1l1&npa=0&dma=0&tcfd=10000&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=1&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=page_view&ep.content_group=W3Schools%20Home&tfd=3956-13,204,No Content,Website1 1-3,text,true,,833,1315,4,4,https://www.google-analytics.com/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcd=13l3l3l3l1l1&npa=0&dma=0&tcfd=10000&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_eu=AAAAAAQ&_s=1&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=page_view&ep.content_group=W3Schools%20Home&tfd=3956,0,0,128
1775597401867,172,/beacon-21,200,OK,Website1 1-2,text,true,,325,12137,4,4,https://t.fastcmp.com/beacon,172,0,0
1775597402040,22,/iFrameSyncer-25,403,Forbidden,Website1 1-2,text,false,,418,962,4,4,https://sync.connectad.io/iFrameSyncer?gdpr=0&consent=&us_privacy=1---&gpp=&gpp_sid=&cb=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dconnectad%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D,22,0,0
1775597402024,79,/dependencies.js-16,200,OK,Website1 1-3,text,true,,1815,586,4,4,https://assets.sparteo.com/dependencies.js,79,0,52
1775597402103,70,/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&tcfd=1642s&gdid=dMmMwZj&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_prs=gs&_eu=AAAAAAQ&_s=2&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=Front%20Page&_c=1&ep.content_group=W3Schools%20Home&ep.gaText=Learn%20SQL&ep.gaURL=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&ep.gaClass=w3-button%20ga-fp%20w3-block%20tut-button&_et=3282&tfd=3956-15,204,No Content,Website1 1-3,text,true,,833,1498,4,4,https://www.google-analytics.com/g/collect?v=2&tid=G-9YNMTB56NB&gtm=45je6460v9104228927z8846712008za20gzb846712008zd846712008&_p=1775596714772&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&tcfd=1642s&gdid=dMmMwZj&cid=2030637099.1775153458&ul=en-gb&sr=1440x900&uaa=x86&uab=64&uafvl=Google%2520Chrome%3B147.0.7727.56%7CNot.A%252FBrand%3B8.0.0.0%7CChromium%3B147.0.7727.56&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&_prs=gs&_eu=AAAAAAQ&_s=2&tag_exp=0~115616985~115938466~115938469~116991816~118131808~118289195&sid=1775594676&sct=5&seg=1&dl=https%3A%2F%2Fwww.w3schools.com%2F&dt=W3Schools%20Online%20Web%20Tutorials&en=Front%20Page&_c=1&ep.content_group=W3Schools%20Home&ep.gaText=Learn%20SQL&ep.gaURL=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&ep.gaClass=w3-button%20ga-fp%20w3-block%20tut-button&_et=3282&tfd=3956,0,0,0
1775597402175,75,/v1:GetHints?-14,200,OK,Website1 1-3,text,true,,442,661,4,4,https://optimizationguide-pa.googleapis.com/v1:GetHints?,74,0,0
1775597401127,1449,/cfg/37dc2490-e69a-50b6-b814-d999fdbee40b-17,200,OK,Website1 1-1,text,false,"The operation lasted too long: It took 1,449 milliseconds, but should not have lasted longer than 250 milliseconds.",94536,806,4,4,https://srv.flashb.id/cfg/37dc2490-e69a-50b6-b814-d999fdbee40b?do=w3schools.com&r=https%3A%2F%2Fwww.w3schools.com%2F&p=https%3A%2F%2Fwww.w3schools.com%2Fsql%2Fdefault.asp&cb=0.42200337780708685&b=Chrome&d=desktop&c=0&aot=0&as_thr=1&pid=1&custom1=sql&custom5=unknown,876,0,520
1775597401943,689,/beacon-8,200,OK,Website1 1-4,text,false,"The operation lasted too long: It took 689 milliseconds, but should not have lasted longer than 250 milliseconds.",325,11833,4,4,https://t.fastcmp.com/beacon,689,0,464
1775597402252,604,/visitor/isync-12,204,No Content,Website1 1-3,,false,"The operation lasted too long: It took 604 milliseconds, but should not have lasted longer than 250 milliseconds.",79,1032,5,5,https://visitor.omnitagjs.com/visitor/isync?uid=19340f4f097d16f41f34fc0274981ca4&name=PrebidServer&gdpr=0&gdpr_consent=&us_privacy=1---&url=https%3A%2F%2Fpbsj.bricks-co.com%2Fsetuid%3Fpslabel%3Dnull%26bidder%3Dadyoulike%26gdpr%3D0%26gdpr_consent%3D%26us_privacy%3D1---%26gpp%3D%26gpp_sid%3D%26f%3Db%26uid%3D%5BBUYER_USERID%5D,0,0,402
